Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,SPID,GOID,GO_id,term,GOSlim_bin,aspect
comp2634_c0_seq1,sp,Q28FH2,NTKL_XENTR,58.29,187,70,2,550,8,413,597,1.00E-65,220,Q28FH2,GO:0005488,GO:0005488,binding,other molecular function,F
comp2634_c0_seq1,sp,Q28FH2,NTKL_XENTR,58.29,187,70,2,550,8,413,597,1.00E-65,220,Q28FH2,GO:0005524,GO:0005524,ATP binding,other molecular function,F
comp2634_c0_seq1,sp,Q28FH2,NTKL_XENTR,58.29,187,70,2,550,8,413,597,1.00E-65,220,Q28FH2,GO:0006468,GO:0006468,protein amino acid phosphorylation,protein metabolism,P
comp2634_c0_seq1,sp,Q28FH2,NTKL_XENTR,58.29,187,70,2,550,8,413,597,1.00E-65,220,Q28FH2,GO:0016772,GO:0016772,"""transferase activity, transferring phosphorus-containing groups""",other molecular function,F
comp2634_c0_seq2,sp,Q28FH2,NTKL_XENTR,56.1,164,64,2,481,8,436,597,4.00E-52,182,Q28FH2,GO:0004672,GO:0004672,protein kinase activity,kinase activity,F
comp2634_c0_seq2,sp,Q28FH2,NTKL_XENTR,56.1,164,64,2,481,8,436,597,4.00E-52,182,Q28FH2,GO:0005488,GO:0005488,binding,other molecular function,F
comp2634_c0_seq2,sp,Q28FH2,NTKL_XENTR,56.1,164,64,2,481,8,436,597,4.00E-52,182,Q28FH2,GO:0005524,GO:0005524,ATP binding,other molecular function,F
comp2634_c0_seq2,sp,Q28FH2,NTKL_XENTR,56.1,164,64,2,481,8,436,597,4.00E-52,182,Q28FH2,GO:0006468,GO:0006468,protein amino acid phosphorylation,protein metabolism,P
comp2634_c0_seq2,sp,Q28FH2,NTKL_XENTR,56.1,164,64,2,481,8,436,597,4.00E-52,182,Q28FH2,GO:0016772,GO:0016772,"""transferase activity, transferring phosphorus-containing groups""",other molecular function,F
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0000184,GO:0000184,"""nuclear-transcribed mRNA catabolic process, nonsense-mediated decay""",RNA metabolism,P
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0005488,GO:0005488,binding,other molecular function,F
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0005634,GO:0005634,nucleus,nucleus,C
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0005737,GO:0005737,cytoplasm,other cellular component,C
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0005845,GO:0005845,mRNA cap binding complex,other cellular component,C
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0006370,GO:0006370,mRNA capping,RNA metabolism,P
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0006379,GO:0006379,mRNA cleavage,RNA metabolism,P
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0006397,GO:0006397,mRNA processing,RNA metabolism,P
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0006406,GO:0006406,mRNA export from nucleus,transport,P
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0006417,GO:0006417,regulation of translation,protein metabolism,P
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0006446,GO:0006446,regulation of translational initiation,protein metabolism,P
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0006810,GO:0006810,transport,transport,P
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0008380,GO:0008380,RNA splicing,RNA metabolism,P
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0016070,GO:0016070,RNA metabolic process,RNA metabolism,P
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0031047,GO:0031047,gene silencing by RNA,other metabolic processes,P
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0031442,GO:0031442,positive regulation of mRNA 3'-end processing,RNA metabolism,P
comp2663_c0_seq1,sp,Q6DIE2,NCBP1_XENTR,73.28,116,31,0,97,444,27,142,2.00E-39,146,Q6DIE2,GO:0051028,GO:0051028,mRNA transport,transport,P
comp271_c0_seq1,sp,Q62773,S28A2_RAT,47.34,169,89,0,516,10,189,357,3.00E-46,164,Q62773,GO:0001882,GO:0001882,nucleoside binding,other molecular function,F
comp271_c0_seq1,sp,Q62773,S28A2_RAT,47.34,169,89,0,516,10,189,357,3.00E-46,164,Q62773,GO:0001895,GO:0001895,retina homeostasis,other biological processes,P
comp271_c0_seq1,sp,Q62773,S28A2_RAT,47.34,169,89,0,516,10,189,357,3.00E-46,164,Q62773,GO:0005337,GO:0005337,nucleoside transmembrane transporter activity,transporter activity,F
comp271_c0_seq1,sp,Q62773,S28A2_RAT,47.34,169,89,0,516,10,189,357,3.00E-46,164,Q62773,GO:0005415,GO:0005415,nucleoside:sodium symporter activity,transporter activity,F
comp271_c0_seq1,sp,Q62773,S28A2_RAT,47.34,169,89,0,516,10,189,357,3.00E-46,164,Q62773,GO:0006810,GO:0006810,transport,transport,P
comp271_c0_seq1,sp,Q62773,S28A2_RAT,47.34,169,89,0,516,10,189,357,3.00E-46,164,Q62773,GO:0015858,GO:0015858,nucleoside transport,transport,P
comp271_c0_seq1,sp,Q62773,S28A2_RAT,47.34,169,89,0,516,10,189,357,3.00E-46,164,Q62773,GO:0016020,GO:0016020,membrane,other membranes,C
comp271_c0_seq1,sp,Q62773,S28A2_RAT,47.34,169,89,0,516,10,189,357,3.00E-46,164,Q62773,GO:0016021,GO:0016021,integral to membrane,other membranes,C
comp271_c0_seq1,sp,Q62773,S28A2_RAT,47.34,169,89,0,516,10,189,357,3.00E-46,164,Q62773,GO:0034394,GO:0034394,protein localization at cell surface,other biological processes,P
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0005515,GO:0005515,protein binding,other molecular function,F
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0005634,GO:0005634,nucleus,nucleus,C
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0005737,GO:0005737,cytoplasm,other cellular component,C
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0005794,GO:0005794,Golgi apparatus,ER/Golgi,C
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0005801,GO:0005801,cis-Golgi network,ER/Golgi,C
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0005886,GO:0005886,plasma membrane,plasma membrane,C
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0005886,GO:0005886,plasma membrane,other membranes,C
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0006486,GO:0006486,protein amino acid glycosylation,protein metabolism,P
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0006810,GO:0006810,transport,transport,P
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0006886,GO:0006886,intracellular protein transport,transport,P
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0006888,GO:0006888,ER to Golgi vesicle-mediated transport,transport,P
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0006890,GO:0006890,"""retrograde vesicle-mediated transport, Golgi to ER""",transport,P
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0006891,GO:0006891,intra-Golgi vesicle-mediated transport,transport,P
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0008565,GO:0008565,protein transporter activity,transporter activity,F
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0015031,GO:0015031,protein transport,transport,P
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0016020,GO:0016020,membrane,other membranes,C
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0017119,GO:0017119,Golgi transport complex,ER/Golgi,C
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0032580,GO:0032580,Golgi cisterna membrane,ER/Golgi,C
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0032580,GO:0032580,Golgi cisterna membrane,other membranes,C
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0033365,GO:0033365,protein localization in organelle,other biological processes,P
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0050821,GO:0050821,protein stabilization,protein metabolism,P
comp2716_c0_seq1,sp,Q96JB2,COG3_HUMAN,74.03,77,20,0,12,242,545,621,7.00E-34,127,Q96JB2,GO:0005730,GO:0005730,nucleolus,nucleus,C
comp274_c0_seq2,sp,Q62674,S28A1_RAT,51.96,102,48,1,430,125,411,511,5.00E-26,107,Q62674,GO:0001882,GO:0001882,nucleoside binding,other molecular function,F
comp274_c0_seq2,sp,Q62674,S28A1_RAT,51.96,102,48,1,430,125,411,511,5.00E-26,107,Q62674,GO:0005350,GO:0005350,pyrimidine transmembrane transporter activity,transporter activity,F
comp274_c0_seq2,sp,Q62674,S28A1_RAT,51.96,102,48,1,430,125,411,511,5.00E-26,107,Q62674,GO:0005415,GO:0005415,nucleoside:sodium symporter activity,transporter activity,F
comp274_c0_seq2,sp,Q62674,S28A1_RAT,51.96,102,48,1,430,125,411,511,5.00E-26,107,Q62674,GO:0006810,GO:0006810,transport,transport,P
comp274_c0_seq2,sp,Q62674,S28A1_RAT,51.96,102,48,1,430,125,411,511,5.00E-26,107,Q62674,GO:0015389,GO:0015389,pyrimidine- and adenine-specific:sodium symporter activity,transporter activity,F
comp274_c0_seq2,sp,Q62674,S28A1_RAT,51.96,102,48,1,430,125,411,511,5.00E-26,107,Q62674,GO:0015855,GO:0015855,pyrimidine transport,transport,P
comp274_c0_seq2,sp,Q62674,S28A1_RAT,51.96,102,48,1,430,125,411,511,5.00E-26,107,Q62674,GO:0016020,GO:0016020,membrane,other membranes,C
comp274_c0_seq2,sp,Q62674,S28A1_RAT,51.96,102,48,1,430,125,411,511,5.00E-26,107,Q62674,GO:0016021,GO:0016021,integral to membrane,other membranes,C
comp274_c0_seq2,sp,Q62674,S28A1_RAT,51.96,102,48,1,430,125,411,511,5.00E-26,107,Q62674,GO:0016324,GO:0016324,apical plasma membrane,plasma membrane,C
comp274_c0_seq2,sp,Q62674,S28A1_RAT,51.96,102,48,1,430,125,411,511,5.00E-26,107,Q62674,GO:0016324,GO:0016324,apical plasma membrane,other membranes,C
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0005515,GO:0005515,protein binding,other molecular function,F
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0005622,GO:0005622,intracellular,other cellular component,C
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0005768,GO:0005768,endosome,other cytoplasmic organelle,C
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0005886,GO:0005886,plasma membrane,plasma membrane,C
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0005886,GO:0005886,plasma membrane,other membranes,C
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0006810,GO:0006810,transport,transport,P
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0007596,GO:0007596,blood coagulation,stress response,P
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0008270,GO:0008270,zinc ion binding,other molecular function,F
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0010008,GO:0010008,endosome membrane,other cytoplasmic organelle,C
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0010008,GO:0010008,endosome membrane,other membranes,C
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0015031,GO:0015031,protein transport,transport,P
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0016020,GO:0016020,membrane,other membranes,C
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0016197,GO:0016197,endosome transport,transport,P
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0031901,GO:0031901,early endosome membrane,other cytoplasmic organelle,C
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0031901,GO:0031901,early endosome membrane,other membranes,C
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0043231,GO:0043231,intracellular membrane-bounded organelle,other cellular component,C
comp2744_c0_seq1,sp,Q9H1K0,RBNS5_HUMAN,47.37,114,58,1,91,432,9,120,8.00E-26,107,Q9H1K0,GO:0046872,GO:0046872,metal ion binding,other molecular function,F
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0000166,GO:0000166,nucleotide binding,other molecular function,F
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0000187,GO:0000187,activation of MAPK activity,signal transduction,P
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0000187,GO:0000187,activation of MAPK activity,protein metabolism,P
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0004672,GO:0004672,protein kinase activity,kinase activity,F
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0004674,GO:0004674,protein serine/threonine kinase activity,kinase activity,F
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0004708,GO:0004708,MAP kinase kinase activity,kinase activity,F
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0004713,GO:0004713,protein tyrosine kinase activity,kinase activity,F
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0004728,GO:0004728,receptor signaling protein tyrosine phosphatase activity,signal transduction activity,F
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0005524,GO:0005524,ATP binding,other molecular function,F
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0005634,GO:0005634,nucleus,nucleus,C
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0005737,GO:0005737,cytoplasm,other cellular component,C
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0005815,GO:0005815,microtubule organizing center,cytoskeleton,C
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0005816,GO:0005816,spindle pole body,cytoskeleton,C
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0005856,GO:0005856,cytoskeleton,cytoskeleton,C
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0005886,GO:0005886,plasma membrane,plasma membrane,C
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0005886,GO:0005886,plasma membrane,other membranes,C
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0006468,GO:0006468,protein amino acid phosphorylation,protein metabolism,P
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0007050,GO:0007050,cell cycle arrest,cell cycle and proliferation,P
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0008285,GO:0008285,negative regulation of cell proliferation,cell cycle and proliferation,P
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0016301,GO:0016301,kinase activity,kinase activity,F
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0016310,GO:0016310,phosphorylation,other metabolic processes,P
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0016740,GO:0016740,transferase activity,other molecular function,F
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0016772,GO:0016772,"""transferase activity, transferring phosphorus-containing groups""",other molecular function,F
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0030182,GO:0030182,neuron differentiation,developmental processes,P
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0030216,GO:0030216,keratinocyte differentiation,other biological processes,P
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0045597,GO:0045597,positive regulation of cell differentiation,other biological processes,P
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0048870,GO:0048870,cell motility,other biological processes,P
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0060674,GO:0060674,placenta blood vessel development,developmental processes,P
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0060711,GO:0060711,labyrinthine layer development,developmental processes,P
comp2767_c0_seq1,sp,P29678,MP2K1_RABIT,84.55,123,19,0,370,2,87,209,3.00E-71,224,P29678,GO:0090398,,,,
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0000122,GO:0000122,negative regulation of transcription from RNA polymerase II promoter,RNA metabolism,P
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0003677,GO:0003677,DNA binding,nucleic acid binding activity,F
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0005515,GO:0005515,protein binding,other molecular function,F
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0005634,GO:0005634,nucleus,nucleus,C
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0005737,GO:0005737,cytoplasm,other cellular component,C
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0006351,GO:0006351,"""transcription, DNA-dependent""",RNA metabolism,P
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0006355,GO:0006355,"""regulation of transcription, DNA-dependent""",RNA metabolism,P
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0007049,GO:0007049,cell cycle,cell cycle and proliferation,P
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0008270,GO:0008270,zinc ion binding,other molecular function,F
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0008283,GO:0008283,cell proliferation,cell cycle and proliferation,P
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0043124,GO:0043124,negative regulation of I-kappaB kinase/NF-kappaB cascade,signal transduction,P
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0044419,GO:0044419,interspecies interaction between organisms,other biological processes,P
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0046329,GO:0046329,negative regulation of JNK cascade,signal transduction,P
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0046329,GO:0046329,negative regulation of JNK cascade,stress response,P
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0046872,GO:0046872,metal ion binding,other molecular function,F
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:2001237,,,,
comp2789_c0_seq1,sp,Q15326,ZMY11_HUMAN,47.62,126,63,1,380,3,1,123,2.00E-31,121,Q15326,GO:0005730,GO:0005730,nucleolus,nucleus,C
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0000281,GO:0000281,cytokinesis after mitosis,cell cycle and proliferation,P
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0000776,GO:0000776,kinetochore,other cellular component,C
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0001822,GO:0001822,kidney development,developmental processes,P
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0001942,GO:0001942,hair follicle development,developmental processes,P
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0005488,GO:0005488,binding,other molecular function,F
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0005515,GO:0005515,protein binding,other molecular function,F
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0005634,GO:0005634,nucleus,nucleus,C
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0005737,GO:0005737,cytoplasm,other cellular component,C
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0005813,GO:0005813,centrosome,cytoskeleton,C
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0005829,GO:0005829,cytosol,cytosol,C
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0005856,GO:0005856,cytoskeleton,cytoskeleton,C
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0005874,GO:0005874,microtubule,cytoskeleton,C
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0005881,GO:0005881,cytoplasmic microtubule,cytoskeleton,C
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0005886,GO:0005886,plasma membrane,plasma membrane,C
comp2812_c0_seq1,sp,P25054,APC_HUMAN,78.22,101,22,0,316,14,307,407,7.00E-40,147,P25054,GO:0005886,GO:0005886,plasma membrane,other membranes,C
